time,play_by_play,UCLA,USC,quarter,date
4:41,Foul on Kiki Rice.,28,34,2,"March 9, 2025"
4:41,JuJu Watkins made Free Throw.,28,35,2,"March 9, 2025"
4:41,JuJu Watkins made Free Throw.,28,36,2,"March 9, 2025"
4:22,Kiki Rice made Layup. Assisted by Lauren Betts.,30,36,2,"March 9, 2025"
4:22,Foul on Clarice Akunwafo.,30,36,2,"March 9, 2025"
4:22,Avery Howell subbing out for USC,30,36,2,"March 9, 2025"
4:22,Malia Samuels subbing in for USC,30,36,2,"March 9, 2025"
4:22,Kiki Rice missed Free Throw.,30,36,2,"March 9, 2025"
4:21,USC Defensive Rebound.,30,36,2,"March 9, 2025"
4:21,Kiki Rice subbing out for UCLA,30,36,2,"March 9, 2025"
4:21,Elina Aarnisalo subbing in for UCLA,30,36,2,"March 9, 2025"
4:04,JuJu Watkins missed Jumper.,30,36,2,"March 9, 2025"
4:03,USC Offensive Rebound.,30,36,2,"March 9, 2025"
3:54,Kennedy Smith missed Three Point Jumper.,30,36,2,"March 9, 2025"
3:51,Janiah Barker Defensive Rebound.,30,36,2,"March 9, 2025"
3:47,Foul on Talia von Oelhoffen.,30,36,2,"March 9, 2025"
3:47,Talia von Oelhoffen subbing out for USC,30,36,2,"March 9, 2025"
3:47,Kiki Iriafen subbing in for USC,30,36,2,"March 9, 2025"
3:47,Timea Gardiner subbing out for UCLA,30,36,2,"March 9, 2025"
3:47,Londynn Jones subbing in for UCLA,30,36,2,"March 9, 2025"
3:47,Angela Dugalic made Free Throw.,31,36,2,"March 9, 2025"
3:47,Angela Dugalic made Free Throw.,32,36,2,"March 9, 2025"
3:32,Clarice Akunwafo Turnover.,32,36,2,"March 9, 2025"
3:18,Londynn Jones Turnover.,32,36,2,"March 9, 2025"
3:09,Foul on Angela Dugalic.,32,36,2,"March 9, 2025"
2:53,Malia Samuels missed Three Point Jumper.,32,36,2,"March 9, 2025"
2:48,Malia Samuels Offensive Rebound.,32,36,2,"March 9, 2025"
2:48,USC Turnover.,32,36,2,"March 9, 2025"
2:48,Janiah Barker subbing out for UCLA,32,36,2,"March 9, 2025"
2:48,Timea Gardiner subbing in for UCLA,32,36,2,"March 9, 2025"
2:33,Timea Gardiner missed Three Point Jumper.,32,36,2,"March 9, 2025"
2:30,Lauren Betts Offensive Rebound.,32,36,2,"March 9, 2025"
2:28,Londynn Jones made Three Point Jumper. Assisted by Elina Aarnisalo.,35,36,2,"March 9, 2025"
2:10,JuJu Watkins made Layup.,35,38,2,"March 9, 2025"
1:41,Lauren Betts missed Layup.,35,38,2,"March 9, 2025"
1:39,Kiki Iriafen Defensive Rebound.,35,38,2,"March 9, 2025"
1:33,JuJu Watkins missed Three Point Jumper.,35,38,2,"March 9, 2025"
1:30,JuJu Watkins Offensive Rebound.,35,38,2,"March 9, 2025"
1:29,JuJu Watkins made Layup.,35,40,2,"March 9, 2025"
1:05,Londynn Jones missed Layup.,35,40,2,"March 9, 2025"
1:05,Clarice Akunwafo Block.,35,40,2,"March 9, 2025"
1:05,UCLA Offensive Rebound.,35,40,2,"March 9, 2025"
1:05,Kiki Iriafen subbing out for USC,35,40,2,"March 9, 2025"
1:05,Avery Howell subbing in for USC,35,40,2,"March 9, 2025"
1:05,Angela Dugalic subbing out for UCLA,35,40,2,"March 9, 2025"
1:05,Janiah Barker subbing in for UCLA,35,40,2,"March 9, 2025"
1:04,Foul on Lauren Betts.,35,40,2,"March 9, 2025"
1:04,Lauren Betts Turnover.,35,40,2,"March 9, 2025"
0:50,Foul on Janiah Barker.,35,40,2,"March 9, 2025"
0:50,JuJu Watkins made Free Throw.,35,41,2,"March 9, 2025"
0:50,JuJu Watkins made Free Throw.,35,42,2,"March 9, 2025"
0:38,Lauren Betts missed Layup.,35,42,2,"March 9, 2025"
0:34,JuJu Watkins Defensive Rebound.,35,42,2,"March 9, 2025"
0:32,Kennedy Smith Turnover.,35,42,2,"March 9, 2025"
0:15,Elina Aarnisalo missed Jumper.,35,42,2,"March 9, 2025"
0:15,Clarice Akunwafo Block.,35,42,2,"March 9, 2025"
0:12,Clarice Akunwafo Defensive Rebound.,35,42,2,"March 9, 2025"
0:04,Avery Howell made Three Point Jumper.,35,45,2,"March 9, 2025"
0:00,End of 2nd Quarter,35,45,2,"March 9, 2025"
10:00,Malia Samuels subbing out for USC,35,45,3,"March 9, 2025"
10:00,Avery Howell subbing out for USC,35,45,3,"March 9, 2025"
10:00,Clarice Akunwafo subbing out for USC,35,45,3,"March 9, 2025"
10:00,Rayah Marshall subbing in for USC,35,45,3,"March 9, 2025"
10:00,Kiki Iriafen subbing in for USC,35,45,3,"March 9, 2025"
10:00,Talia von Oelhoffen subbing in for USC,35,45,3,"March 9, 2025"
10:00,Janiah Barker subbing out for UCLA,35,45,3,"March 9, 2025"
10:00,Elina Aarnisalo subbing out for UCLA,35,45,3,"March 9, 2025"
10:00,Timea Gardiner subbing out for UCLA,35,45,3,"March 9, 2025"
10:00,Kiki Rice subbing in for UCLA,35,45,3,"March 9, 2025"
10:00,Gabriela Jaquez subbing in for UCLA,35,45,3,"March 9, 2025"
10:00,Angela Dugalic subbing in for UCLA,35,45,3,"March 9, 2025"
9:47,Talia von Oelhoffen made Three Point Jumper. Assisted by Rayah Marshall.,35,48,3,"March 9, 2025"
9:23,Gabriela Jaquez missed Three Point Jumper.,35,48,3,"March 9, 2025"
9:18,USC Defensive Rebound.,35,48,3,"March 9, 2025"
8:50,Talia von Oelhoffen missed Three Point Jumper.,35,48,3,"March 9, 2025"
8:46,Rayah Marshall Offensive Rebound.,35,48,3,"March 9, 2025"
8:43,Kennedy Smith missed Three Point Jumper.,35,48,3,"March 9, 2025"
8:40,Kennedy Smith Offensive Rebound.,35,48,3,"March 9, 2025"
8:28,JuJu Watkins Turnover.,35,48,3,"March 9, 2025"
8:28,Angela Dugalic Steal.,35,48,3,"March 9, 2025"
8:25,Angela Dugalic Turnover.,35,48,3,"March 9, 2025"
8:25,JuJu Watkins Steal.,35,48,3,"March 9, 2025"
8:25,Foul on Londynn Jones.,35,48,3,"March 9, 2025"
8:25,Angela Dugalic subbing out for UCLA,35,48,3,"March 9, 2025"
8:25,Timea Gardiner subbing in for UCLA,35,48,3,"March 9, 2025"
8:16,Foul on Kiki Rice.,35,48,3,"March 9, 2025"
8:09,Kennedy Smith missed Three Point Jumper.,35,48,3,"March 9, 2025"
8:05,Kiki Rice Defensive Rebound.,35,48,3,"March 9, 2025"
7:38,Timea Gardiner missed Three Point Jumper.,35,48,3,"March 9, 2025"
7:35,USC Defensive Rebound.,35,48,3,"March 9, 2025"
7:23,Talia von Oelhoffen Turnover.,35,48,3,"March 9, 2025"
7:14,Londynn Jones Turnover.,35,48,3,"March 9, 2025"
7:14,Rayah Marshall Steal.,35,48,3,"March 9, 2025"
7:07,JuJu Watkins missed Layup.,35,48,3,"March 9, 2025"
7:05,UCLA Deadball Team Rebound.,35,48,3,"March 9, 2025"
7:05,Foul on Kiki Iriafen.,35,48,3,"March 9, 2025"
7:02,Foul on Kennedy Smith.,35,48,3,"March 9, 2025"
6:51,Londynn Jones made Three Point Jumper. Assisted by Kiki Rice.,38,48,3,"March 9, 2025"
6:37,JuJu Watkins missed Three Point Jumper.,38,48,3,"March 9, 2025"
6:34,Timea Gardiner Defensive Rebound.,38,48,3,"March 9, 2025"
6:26,Kiki Rice Turnover.,38,48,3,"March 9, 2025"
6:26,Talia von Oelhoffen Steal.,38,48,3,"March 9, 2025"
6:22,Foul on Londynn Jones.,38,48,3,"March 9, 2025"
6:20,Kiki Iriafen missed Jumper.,38,48,3,"March 9, 2025"
6:19,USC Deadball Team Rebound.,38,48,3,"March 9, 2025"
6:19,Foul on Gabriela Jaquez.,38,48,3,"March 9, 2025"
6:19,Londynn Jones subbing out for UCLA,38,48,3,"March 9, 2025"
6:19,Janiah Barker subbing in for UCLA,38,48,3,"March 9, 2025"
6:10,Kennedy Smith missed Three Point Jumper.,38,48,3,"March 9, 2025"
6:10,Kiki Iriafen Offensive Rebound.,38,48,3,"March 9, 2025"
5:58,Kiki Iriafen missed Jumper.,38,48,3,"March 9, 2025"
5:56,Janiah Barker Defensive Rebound.,38,48,3,"March 9, 2025"
5:35,Foul on JuJu Watkins.,38,48,3,"March 9, 2025"
5:35,Kiki Iriafen subbing out for USC,38,48,3,"March 9, 2025"
5:35,Malia Samuels subbing in for USC,38,48,3,"March 9, 2025"
5:35,Lauren Betts made Free Throw.,39,48,3,"March 9, 2025"
5:35,Lauren Betts made Free Throw.,40,48,3,"March 9, 2025"
5:18,Talia von Oelhoffen missed Layup.,40,48,3,"March 9, 2025"
5:16,Gabriela Jaquez Defensive Rebound.,40,48,3,"March 9, 2025"
5:09,Timea Gardiner missed Three Point Jumper.,40,48,3,"March 9, 2025"
5:05,Kennedy Smith Defensive Rebound.,40,48,3,"March 9, 2025"
5:01,Talia von Oelhoffen made Layup. Assisted by Kennedy Smith.,40,50,3,"March 9, 2025"
5:01,Foul on Janiah Barker.,40,50,3,"March 9, 2025"
5:01,Rayah Marshall subbing out for USC,40,50,3,"March 9, 2025"
5:01,Clarice Akunwafo subbing in for USC,40,50,3,"March 9, 2025"
5:01,Talia von Oelhoffen missed Free Throw.,40,50,3,"March 9, 2025"
5:00,Janiah Barker Defensive Rebound.,40,50,3,"March 9, 2025"
4:48,Lauren Betts made Layup. Assisted by Gabriela Jaquez.,42,50,3,"March 9, 2025"
4:21,JuJu Watkins made Jumper. Assisted by Talia von Oelhoffen.,42,52,3,"March 9, 2025"
4:04,Timea Gardiner made Three Point Jumper. Assisted by Kiki Rice.,45,52,3,"March 9, 2025"
3:55,USC Timeout,45,52,3,"March 9, 2025"
3:55,Official TV Timeout,45,52,3,"March 9, 2025"
3:55,Kennedy Smith subbing out for USC,45,52,3,"March 9, 2025"
3:55,Talia von Oelhoffen subbing out for USC,45,52,3,"March 9, 2025"
3:55,Avery Howell subbing in for USC,45,52,3,"March 9, 2025"
3:55,Kiki Iriafen subbing in for USC,45,52,3,"March 9, 2025"
3:35,Kiki Iriafen missed Jumper.,45,52,3,"March 9, 2025"
3:35,Janiah Barker Block.,45,52,3,"March 9, 2025"
3:32,Lauren Betts Defensive Rebound.,45,52,3,"March 9, 2025"
3:08,Lauren Betts Turnover.,45,52,3,"March 9, 2025"
3:08,Official TV Timeout,45,52,3,"March 9, 2025"
2:53,JuJu Watkins missed Three Point Jumper.,45,52,3,"March 9, 2025"
2:50,Gabriela Jaquez Defensive Rebound.,45,52,3,"March 9, 2025"
2:50,Foul on JuJu Watkins.,45,52,3,"March 9, 2025"
2:29,Lauren Betts made Jumper. Assisted by Kiki Rice.,47,52,3,"March 9, 2025"
2:18,Kiki Iriafen made Jumper. Assisted by JuJu Watkins.,47,54,3,"March 9, 2025"
1:54,Lauren Betts made Layup. Assisted by Gabriela Jaquez.,49,54,3,"March 9, 2025"
1:54,Foul on Clarice Akunwafo.,49,54,3,"March 9, 2025"
1:54,Lauren Betts made Free Throw.,50,54,3,"March 9, 2025"
1:41,JuJu Watkins missed Layup.,50,54,3,"March 9, 2025"
1:37,UCLA Defensive Rebound.,50,54,3,"March 9, 2025"
1:25,Kiki Rice Turnover.,50,54,3,"March 9, 2025"
1:25,Avery Howell Steal.,50,54,3,"March 9, 2025"
1:13,JuJu Watkins Turnover.,50,54,3,"March 9, 2025"
1:13,Lauren Betts Steal.,50,54,3,"March 9, 2025"
1:07,Timea Gardiner missed Three Point Jumper.,50,54,3,"March 9, 2025"
1:03,Kiki Iriafen Defensive Rebound.,50,54,3,"March 9, 2025"
0:54,Kiki Iriafen missed Jumper.,50,54,3,"March 9, 2025"
0:51,Timea Gardiner Defensive Rebound.,50,54,3,"March 9, 2025"
0:34,Kiki Rice made Layup.,52,54,3,"March 9, 2025"
0:10,JuJu Watkins Turnover.,52,54,3,"March 9, 2025"
0:10,Lauren Betts Steal.,52,54,3,"March 9, 2025"
0:04,UCLA Timeout,52,54,3,"March 9, 2025"
0:04,Kiki Iriafen subbing out for USC,52,54,3,"March 9, 2025"
0:04,Kennedy Smith subbing in for USC,52,54,3,"March 9, 2025"
0:00,Gabriela Jaquez missed Jumper.,52,54,3,"March 9, 2025"
0:00,UCLA Deadball Team Rebound.,52,54,3,"March 9, 2025"
0:00,End of 3rd Quarter,52,54,3,"March 9, 2025"
10:00,Malia Samuels subbing out for USC,52,54,4,"March 9, 2025"
10:00,Talia von Oelhoffen subbing in for USC,52,54,4,"March 9, 2025"
9:37,Kiki Rice Turnover.,52,54,4,"March 9, 2025"
9:37,Kennedy Smith Steal.,52,54,4,"March 9, 2025"
9:28,Kennedy Smith missed Three Point Jumper.,52,54,4,"March 9, 2025"
9:23,Janiah Barker Defensive Rebound.,52,54,4,"March 9, 2025"
8:54,Lauren Betts made Layup.,54,54,4,"March 9, 2025"
8:43,Foul on JuJu Watkins.,54,54,4,"March 9, 2025"
8:43,JuJu Watkins Turnover.,54,54,4,"March 9, 2025"
8:43,Avery Howell subbing out for USC,54,54,4,"March 9, 2025"
8:43,Clarice Akunwafo subbing out for USC,54,54,4,"March 9, 2025"
8:43,Rayah Marshall subbing in for USC,54,54,4,"March 9, 2025"
8:43,Kiki Iriafen subbing in for USC,54,54,4,"March 9, 2025"
8:43,Kiki Rice subbing out for UCLA,54,54,4,"March 9, 2025"
8:43,Londynn Jones subbing in for UCLA,54,54,4,"March 9, 2025"
8:30,Janiah Barker made Jumper. Assisted by Londynn Jones.,56,54,4,"March 9, 2025"
8:01,Rayah Marshall missed Jumper.,56,54,4,"March 9, 2025"
7:59,Kennedy Smith Offensive Rebound.,56,54,4,"March 9, 2025"
7:59,Foul on Gabriela Jaquez.,56,54,4,"March 9, 2025"
7:59,Gabriela Jaquez subbing out for UCLA,56,54,4,"March 9, 2025"
7:59,Kiki Rice subbing in for UCLA,56,54,4,"March 9, 2025"
7:54,JuJu Watkins missed Layup.,56,54,4,"March 9, 2025"
7:54,Lauren Betts Block.,56,54,4,"March 9, 2025"
7:52,Lauren Betts Defensive Rebound.,56,54,4,"March 9, 2025"
7:46,Londynn Jones Turnover.,56,54,4,"March 9, 2025"
7:46,Rayah Marshall Steal.,56,54,4,"March 9, 2025"
7:39,JuJu Watkins missed Layup.,56,54,4,"March 9, 2025"
7:35,Janiah Barker Defensive Rebound.,56,54,4,"March 9, 2025"
7:27,UCLA Turnover.,56,54,4,"March 9, 2025"
7:27,Janiah Barker subbing out for UCLA,56,54,4,"March 9, 2025"
7:27,Angela Dugalic subbing in for UCLA,56,54,4,"March 9, 2025"
7:27,Talia von Oelhoffen subbing out for USC,56,54,4,"March 9, 2025"
7:27,Malia Samuels subbing in for USC,56,54,4,"March 9, 2025"
7:10,Rayah Marshall missed Jumper.,56,54,4,"March 9, 2025"
7:07,Malia Samuels Offensive Rebound.,56,54,4,"March 9, 2025"
7:00,Malia Samuels Turnover.,56,54,4,"March 9, 2025"
6:39,Kiki Rice missed Jumper.,56,54,4,"March 9, 2025"
6:38,USC Defensive Rebound.,56,54,4,"March 9, 2025"
6:18,JuJu Watkins missed Layup.,56,54,4,"March 9, 2025"
6:16,Lauren Betts Defensive Rebound.,56,54,4,"March 9, 2025"
6:11,Kiki Rice missed Layup.,56,54,4,"March 9, 2025"
6:11,Malia Samuels Block.,56,54,4,"March 9, 2025"
6:09,Kiki Rice Offensive Rebound.,56,54,4,"March 9, 2025"
6:08,Kiki Rice made Layup.,58,54,4,"March 9, 2025"
5:55,Foul on Timea Gardiner.,58,54,4,"March 9, 2025"
5:55,Kiki Iriafen made Free Throw.,58,55,4,"March 9, 2025"
5:55,Kiki Iriafen made Free Throw.,58,56,4,"March 9, 2025"
5:55,Timea Gardiner subbing out for UCLA,58,56,4,"March 9, 2025"
5:55,Angela Dugalic subbing out for UCLA,58,56,4,"March 9, 2025"
5:55,Janiah Barker subbing in for UCLA,58,56,4,"March 9, 2025"
5:55,Gabriela Jaquez subbing in for UCLA,58,56,4,"March 9, 2025"
5:44,Kiki Rice Turnover.,58,56,4,"March 9, 2025"
5:29,JuJu Watkins Turnover.,58,56,4,"March 9, 2025"
5:29,Londynn Jones Steal.,58,56,4,"March 9, 2025"
5:26,Londynn Jones Turnover.,58,56,4,"March 9, 2025"
5:06,Rayah Marshall Turnover.,58,56,4,"March 9, 2025"
5:06,Kiki Rice Steal.,58,56,4,"March 9, 2025"
4:59,Gabriela Jaquez made Layup. Assisted by Kiki Rice.,60,56,4,"March 9, 2025"
4:36,JuJu Watkins missed Jumper.,60,56,4,"March 9, 2025"
4:33,UCLA Defensive Rebound.,60,56,4,"March 9, 2025"
4:33,Official TV Timeout,60,56,4,"March 9, 2025"
4:33,Kennedy Smith subbing out for USC,60,56,4,"March 9, 2025"
4:33,Rayah Marshall subbing out for USC,60,56,4,"March 9, 2025"
4:33,Avery Howell subbing in for USC,60,56,4,"March 9, 2025"
4:33,Clarice Akunwafo subbing in for USC,60,56,4,"March 9, 2025"
4:10,Foul on Clarice Akunwafo.,60,56,4,"March 9, 2025"
4:10,Janiah Barker made Free Throw.,61,56,4,"March 9, 2025"
4:10,Janiah Barker made Free Throw.,62,56,4,"March 9, 2025"
3:43,Kiki Iriafen missed Layup.,62,56,4,"March 9, 2025"
3:43,Lauren Betts Block.,62,56,4,"March 9, 2025"
3:42,USC Offensive Rebound.,62,56,4,"March 9, 2025"
3:42,Malia Samuels subbing out for USC,62,56,4,"March 9, 2025"
3:42,Kennedy Smith subbing in for USC,62,56,4,"March 9, 2025"
3:42,USC Timeout,62,56,4,"March 9, 2025"
3:41,Avery Howell missed Three Point Jumper.,62,56,4,"March 9, 2025"
3:38,UCLA Defensive Rebound.,62,56,4,"March 9, 2025"
3:21,Janiah Barker missed Jumper.,62,56,4,"March 9, 2025"
3:17,JuJu Watkins Defensive Rebound.,62,56,4,"March 9, 2025"
3:13,Foul on Kiki Rice.,62,56,4,"March 9, 2025"
3:13,JuJu Watkins made Free Throw.,62,57,4,"March 9, 2025"
3:13,JuJu Watkins made Free Throw.,62,58,4,"March 9, 2025"
3:13,Avery Howell subbing out for USC,62,58,4,"March 9, 2025"
3:13,Malia Samuels subbing in for USC,62,58,4,"March 9, 2025"
3:13,Janiah Barker subbing out for UCLA,62,58,4,"March 9, 2025"
3:13,Angela Dugalic subbing in for UCLA,62,58,4,"March 9, 2025"
2:56,Foul on Clarice Akunwafo.,62,58,4,"March 9, 2025"
2:56,Clarice Akunwafo subbing out for USC,62,58,4,"March 9, 2025"
2:56,Rayah Marshall subbing in for USC,62,58,4,"March 9, 2025"
2:44,Foul on Malia Samuels.,62,58,4,"March 9, 2025"
2:44,Malia Samuels subbing out for USC,62,58,4,"March 9, 2025"
2:44,Avery Howell subbing in for USC,62,58,4,"March 9, 2025"
2:44,Angela Dugalic subbing out for UCLA,62,58,4,"March 9, 2025"
2:44,Janiah Barker subbing in for UCLA,62,58,4,"March 9, 2025"
2:44,Kiki Rice made Free Throw.,63,58,4,"March 9, 2025"
2:44,Kiki Rice made Free Throw.,64,58,4,"March 9, 2025"
2:32,Kennedy Smith missed Three Point Jumper.,64,58,4,"March 9, 2025"
2:28,Avery Howell Offensive Rebound.,64,58,4,"March 9, 2025"
2:27,Avery Howell missed Three Point Jumper.,64,58,4,"March 9, 2025"
2:24,UCLA Defensive Rebound.,64,58,4,"March 9, 2025"
2:24,Avery Howell subbing out for USC,64,58,4,"March 9, 2025"
2:24,Malia Samuels subbing in for USC,64,58,4,"March 9, 2025"
2:24,Janiah Barker subbing out for UCLA,64,58,4,"March 9, 2025"
2:24,Angela Dugalic subbing in for UCLA,64,58,4,"March 9, 2025"
2:19,Foul on Angela Dugalic.,64,58,4,"March 9, 2025"
2:19,Angela Dugalic Turnover.,64,58,4,"March 9, 2025"
2:19,Kennedy Smith subbing out for USC,64,58,4,"March 9, 2025"
2:19,Avery Howell subbing in for USC,64,58,4,"March 9, 2025"
2:19,Angela Dugalic subbing out for UCLA,64,58,4,"March 9, 2025"
2:19,Janiah Barker subbing in for UCLA,64,58,4,"March 9, 2025"
2:04,JuJu Watkins missed Layup.,64,58,4,"March 9, 2025"
2:04,Lauren Betts Block.,64,58,4,"March 9, 2025"
2:02,Kiki Rice Defensive Rebound.,64,58,4,"March 9, 2025"
1:37,Kiki Rice Turnover.,64,58,4,"March 9, 2025"
1:37,Malia Samuels subbing out for USC,64,58,4,"March 9, 2025"
1:37,Avery Howell subbing out for USC,64,58,4,"March 9, 2025"
1:37,Kennedy Smith subbing in for USC,64,58,4,"March 9, 2025"
1:37,Talia von Oelhoffen subbing in for USC,64,58,4,"March 9, 2025"
1:28,JuJu Watkins missed Three Point Jumper.,64,58,4,"March 9, 2025"
1:24,Kennedy Smith Offensive Rebound.,64,58,4,"March 9, 2025"
1:18,Talia von Oelhoffen Turnover.,64,58,4,"March 9, 2025"
1:18,Kiki Rice Steal.,64,58,4,"March 9, 2025"
1:17,Kiki Rice Turnover.,64,58,4,"March 9, 2025"
1:17,Kennedy Smith Steal.,64,58,4,"March 9, 2025"
1:13,JuJu Watkins made Jumper. Assisted by Kiki Iriafen.,64,60,4,"March 9, 2025"
0:57,UCLA Timeout,64,60,4,"March 9, 2025"
0:57,Janiah Barker subbing out for UCLA,64,60,4,"March 9, 2025"
0:57,Timea Gardiner subbing in for UCLA,64,60,4,"March 9, 2025"
0:45,Lauren Betts made Layup.,66,60,4,"March 9, 2025"
0:35,Talia von Oelhoffen missed Three Point Jumper.,66,60,4,"March 9, 2025"
0:30,Rayah Marshall Offensive Rebound.,66,60,4,"March 9, 2025"
0:29,Rayah Marshall made Layup.,66,62,4,"March 9, 2025"
0:25,Foul on JuJu Watkins.,66,62,4,"March 9, 2025"
0:25,Timea Gardiner subbing out for UCLA,66,62,4,"March 9, 2025"
0:25,Janiah Barker subbing in for UCLA,66,62,4,"March 9, 2025"
0:25,Kiki Rice made Free Throw.,67,62,4,"March 9, 2025"
0:25,Kiki Rice made Free Throw.,68,62,4,"March 9, 2025"
0:25,USC Timeout,68,62,4,"March 9, 2025"
0:25,Rayah Marshall subbing out for USC,68,62,4,"March 9, 2025"
0:25,Avery Howell subbing in for USC,68,62,4,"March 9, 2025"
0:16,Kennedy Smith Turnover.,68,62,4,"March 9, 2025"
0:16,JuJu Watkins subbing out for USC,68,62,4,"March 9, 2025"
0:16,Malia Samuels subbing in for USC,68,62,4,"March 9, 2025"
0:16,Janiah Barker subbing out for UCLA,68,62,4,"March 9, 2025"
0:16,Lauren Betts subbing out for UCLA,68,62,4,"March 9, 2025"
0:16,Timea Gardiner subbing in for UCLA,68,62,4,"March 9, 2025"
0:16,Angela Dugalic subbing in for UCLA,68,62,4,"March 9, 2025"
0:14,Malia Samuels subbing out for USC,68,62,4,"March 9, 2025"
0:14,JuJu Watkins subbing in for USC,68,62,4,"March 9, 2025"
0:13,Foul on Avery Howell.,68,62,4,"March 9, 2025"
0:13,Timea Gardiner subbing out for UCLA,68,62,4,"March 9, 2025"
0:13,Angela Dugalic subbing out for UCLA,68,62,4,"March 9, 2025"
0:13,Janiah Barker subbing in for UCLA,68,62,4,"March 9, 2025"
0:13,Lauren Betts subbing in for UCLA,68,62,4,"March 9, 2025"
0:13,Londynn Jones made Free Throw.,69,62,4,"March 9, 2025"
0:13,Londynn Jones made Free Throw.,70,62,4,"March 9, 2025"
0:13,USC Timeout,70,62,4,"March 9, 2025"
0:11,JuJu Watkins made Three Point Jumper. Assisted by Kennedy Smith.,70,65,4,"March 9, 2025"
0:10,UCLA Timeout,70,65,4,"March 9, 2025"
0:10,Janiah Barker subbing out for UCLA,70,65,4,"March 9, 2025"
0:10,Lauren Betts subbing out for UCLA,70,65,4,"March 9, 2025"
0:10,Timea Gardiner subbing in for UCLA,70,65,4,"March 9, 2025"
0:10,Angela Dugalic subbing in for UCLA,70,65,4,"March 9, 2025"
0:10,Gabriela Jaquez Turnover.,70,65,4,"March 9, 2025"
0:10,JuJu Watkins Steal.,70,65,4,"March 9, 2025"
0:04,JuJu Watkins made Layup.,70,67,4,"March 9, 2025"
0:03,Foul on Avery Howell.,70,67,4,"March 9, 2025"
0:03,Timea Gardiner subbing out for UCLA,70,67,4,"March 9, 2025"
0:03,Angela Dugalic subbing out for UCLA,70,67,4,"March 9, 2025"
0:03,Janiah Barker subbing in for UCLA,70,67,4,"March 9, 2025"
0:03,Lauren Betts subbing in for UCLA,70,67,4,"March 9, 2025"
0:03,Londynn Jones made Free Throw.,71,67,4,"March 9, 2025"
0:03,Londynn Jones made Free Throw.,72,67,4,"March 9, 2025"
0:01,JuJu Watkins missed Three Point Jumper.,72,67,4,"March 9, 2025"
0:00,USC Deadball Team Rebound.,72,67,4,"March 9, 2025"
0:00,End of 4th Quarter,72,67,4,"March 9, 2025"
0:00,End of Game,72,67,4,"March 9, 2025"
